model,origin_time,forecast_time,horizon_step,y_true,y_pred,abs_error,squared_error,sMAPE_point,is_new_year_fitness,is_back_to_school,is_exam_season,is_q4_holiday_electronics
event_ridge,1992-12-21,1992-12-28,1,4.1,4.1231812650874575,0.02318126508745788,0.0005373710510549936,0.005638028480747915,False,False,False,True
event_ridge,1992-12-21,1993-01-04,2,4.45,4.072095534128231,0.37790446587176874,0.14281178532582683,0.08868815524500606,True,False,False,False
event_ridge,1992-12-21,1993-01-11,3,4.45,4.035865090030243,0.4141349099697571,0.17150772365565883,0.09760581993138455,True,False,False,False
event_ridge,1992-12-21,1993-01-18,4,4.45,4.009399417006882,0.44060058299311855,0.19412887373387594,0.10416828932496784,True,False,False,False
event_ridge,1993-01-18,1993-01-25,1,4.45,4.3268128057154405,0.12318719428455971,0.01517508483570186,0.028071054267977662,True,False,False,False
event_ridge,1993-01-18,1993-02-01,2,4.675,4.36205902507755,0.31294097492244966,0.09793205378541327,0.0692572603662427,False,False,False,False
event_ridge,1993-01-18,1993-02-08,3,4.675,4.382611286543119,0.292388713456881,0.08549115975697007,0.06456199194400902,False,False,False,False
event_ridge,1993-01-18,1993-02-15,4,4.675,4.3934820327078326,0.28151796729216727,0.07925236590831376,0.06208712026484691,False,False,False,False
event_ridge,1993-02-15,1993-02-22,1,4.675,4.602223468875545,0.07277653112445481,0.00529642348250874,0.01568929138521135,False,False,False,False
event_ridge,1993-02-15,1993-03-01,2,3.8,4.495518324997016,0.6955183249970158,0.4837457404066545,0.16768532061491553,False,False,False,False
event_ridge,1993-02-15,1993-03-08,3,3.8,4.421998896291769,0.6219988962917693,0.38688262698817916,0.15130113835755904,False,False,False,False
event_ridge,1993-02-15,1993-03-15,4,3.8,4.370429666975535,0.5704296669755351,0.3253900049658199,0.13963272195614954,False,False,False,False
event_ridge,1993-03-15,1993-03-22,1,3.8,3.9082313590219253,0.10823135902192549,0.011714027075732932,0.028082021408256913,False,False,False,False
event_ridge,1993-03-15,1993-03-29,2,3.8,3.9764999057629944,0.17649990576299457,0.031152216734345962,0.045393148049084224,False,False,False,False
event_ridge,1993-03-15,1993-04-05,3,4.6,4.115475983246562,0.48452401675343726,0.23476352281088514,0.11118704651009764,False,False,False,False
event_ridge,1993-03-15,1993-04-12,4,4.6,4.203841090203443,0.396158909796557,0.1569418818111966,0.08999683336796858,False,False,False,False
event_ridge,1993-04-12,1993-04-19,1,4.6,4.530817784888017,0.06918221511198297,0.004786178887800685,0.015153563841013929,False,False,False,False
event_ridge,1993-04-12,1993-04-26,2,4.6,4.5479158169519165,0.052084183048083155,0.0027127621237862326,0.011387114636880776,False,False,True,False
event_ridge,1993-04-12,1993-05-03,3,3.84,4.571935205507731,0.7319352055077308,0.5357291450616442,0.1740230250533777,False,False,True,False
event_ridge,1993-04-12,1993-05-10,4,3.84,4.584895832681398,0.7448958326813981,0.5548698015461135,0.17683205762422338,False,False,True,False
event_ridge,1993-05-10,1993-05-17,1,3.84,4.0661625802908095,0.2261625802908096,0.0511495127237969,0.05721172009657579,False,False,True,False
event_ridge,1993-05-10,1993-05-24,2,3.84,4.2105025391266,0.37050253912660036,0.13727213149925804,0.09204457419295371,False,False,True,False
event_ridge,1993-05-10,1993-05-31,3,3.84,4.1999261958223695,0.3599261958223696,0.12954686643916277,0.08953470145270515,False,False,True,False
event_ridge,1993-05-10,1993-06-07,4,4.775,4.190542176790266,0.5844578232097346,0.3415909471110614,0.13037869025316998,False,False,True,False
event_ridge,1993-06-07,1993-06-14,1,4.775,4.584710879942999,0.1902891200570016,0.03620994921206797,0.04066132437162642,False,False,True,False
event_ridge,1993-06-07,1993-06-21,2,4.775,4.458248278242576,0.3167517217574245,0.10033165323629287,0.06861111327501612,False,False,True,False
event_ridge,1993-06-07,1993-06-28,3,4.775,4.373388561111143,0.40161143888885764,0.16129174784637865,0.0877993837288605,False,False,True,False
event_ridge,1993-06-07,1993-07-05,4,4.75,4.327830560655916,0.422169439344084,0.17822703551609823,0.09301108596888821,False,False,False,False
event_ridge,1993-07-05,1993-07-12,1,4.75,4.586216749830089,0.16378325016991102,0.026824953036219658,0.035085571502587856,False,False,False,False
event_ridge,1993-07-05,1993-07-19,2,4.75,4.475564160393854,0.2744358396061459,0.07531503006033026,0.059494646578758345,False,False,False,False
event_ridge,1993-07-05,1993-07-26,3,4.75,4.4000951714987115,0.34990482850128846,0.12243338900851608,0.07648113422714856,False,False,False,False
event_ridge,1993-07-05,1993-08-02,4,3.88,4.291218858529767,0.41121885852976714,0.16910094961052463,0.10065055547998308,False,False,False,False
event_ridge,1993-08-02,1993-08-09,1,3.88,4.008996027603082,0.12899602760308237,0.01663997513737519,0.0327027741303795,False,True,False,False
event_ridge,1993-08-02,1993-08-16,2,3.88,4.091436680137149,0.21143668013714922,0.044705469707419156,0.053048575462939375,False,True,False,False
event_ridge,1993-08-02,1993-08-23,3,3.88,4.143290141707867,0.26329014170786724,0.06932169872054882,0.06563146466290506,False,True,False,False
event_ridge,1993-08-02,1993-08-30,4,3.88,4.175047615443852,0.2950476154438517,0.08705309537910301,0.07325782032080363,False,True,False,False
event_ridge,1993-08-30,1993-09-06,1,4.8,4.04978221011547,0.7502177898845295,0.562826732259228,0.16954491581205605,False,True,False,False
event_ridge,1993-08-30,1993-09-13,2,4.8,4.159597694101486,0.6404023058985135,0.4101151134001333,0.14295336191715835,False,True,False,False
event_ridge,1993-08-30,1993-09-20,3,4.8,4.229827980130684,0.5701720198693154,0.325096132241855,0.12628635254711987,False,True,False,False
event_ridge,1993-08-30,1993-09-27,4,4.8,4.2739273099042805,0.5260726900957193,0.27675247526454677,0.11595259078646261,False,True,False,False
event_ridge,1993-09-27,1993-10-04,1,4.825,4.585310246032513,0.23968975396748693,0.057451178156994416,0.05094194510080955,False,False,False,False
event_ridge,1993-09-27,1993-10-11,2,4.825,4.442648892593654,0.3823511074063459,0.14619236933485907,0.08251307571910844,False,False,False,False
event_ridge,1993-09-27,1993-10-18,3,4.825,4.34713262026112,0.47786737973888016,0.2283572326185031,0.10419984087087389,False,False,False,False
event_ridge,1993-09-27,1993-10-25,4,4.825,4.2824744352415,0.5425255647584999,0.29433398841652925,0.11913853145921324,False,False,False,False
event_ridge,1993-10-25,1993-11-01,1,3.9200000000000004,4.615192472565777,0.6951924725657768,0.4832925739121183,0.16290024502676362,False,False,False,True
event_ridge,1993-10-25,1993-11-08,2,3.9200000000000004,4.474647415661804,0.5546474156618033,0.3076337557003172,0.13214311172307333,False,False,False,True
event_ridge,1993-10-25,1993-11-15,3,3.9200000000000004,4.38008959360207,0.46008959360206925,0.21168243414091722,0.11086376560482396,False,False,False,True
event_ridge,1993-10-25,1993-11-22,4,3.9200000000000004,4.3160652733425,0.3960652733424994,0.15686770074786877,0.09617827450310176,False,False,False,True
event_ridge,1993-11-22,1993-11-29,1,3.9200000000000004,3.96073546284969,0.04073546284968943,0.0016593779335784277,0.010337985088249466,False,False,False,True
event_ridge,1993-11-22,1993-12-06,2,4.95,4.044989365100112,0.9050106348998881,0.8190442492818986,0.20122550414817872,False,False,False,True
event_ridge,1993-11-22,1993-12-13,3,4.95,4.098905281997647,0.8510947180023534,0.7243622190115054,0.18810998490514969,False,False,False,True
event_ridge,1993-11-22,1993-12-20,4,4.95,4.132982455447858,0.8170175445521419,0.6675176681060112,0.17990072061894274,False,False,False,True
event_ridge,1993-12-20,1993-12-27,1,4.95,4.734713996376302,0.21528600362369854,0.04634806335626314,0.0444589285144097,False,False,False,True
event_ridge,1993-12-20,1994-01-03,2,3.9,4.572953602204102,0.6729536022041018,0.4528665507194765,0.15884746542906686,True,False,False,False
event_ridge,1993-12-20,1994-01-10,3,3.9,4.4662509603346265,0.5662509603346266,0.3206401500798869,0.13536552107253025,True,False,False,False
event_ridge,1993-12-20,1994-01-17,4,3.9,4.395547732323836,0.495547732323836,0.24556755501129618,0.11947317966550183,True,False,False,False
event_ridge,1994-01-17,1994-01-24,1,3.9,3.971416056356158,0.07141605635615811,0.005100253105465951,0.018145669303934134,True,False,False,False
event_ridge,1994-01-17,1994-01-31,2,3.9,4.0395769138881255,0.13957691388812554,0.019481714890533214,0.03515978632160457,True,False,False,False
event_ridge,1994-01-17,1994-02-07,3,4.825,4.199321629758982,0.625678370241018,0.3914734229874564,0.1386649093218829,False,False,False,False
event_ridge,1994-01-17,1994-02-14,4,4.825,4.302028584086022,0.522971415913978,0.27349910186307097,0.11459839554481863,False,False,False,False
