model,origin_time,start_forecast_time,end_forecast_time,n_points,MAE,RMSE,sMAPE
time_regression,1992-12-21,1992-12-28,1993-01-18,4,0.096425575329248,0.17345686140497474,2.2469034623744615
time_regression,1993-01-18,1993-01-25,1993-02-15,4,0.15763150207426735,0.18148531277249982,3.449557513920043
time_regression,1993-02-15,1993-02-22,1993-03-15,4,0.570505009620385,0.6082973925635854,13.644325090218583
time_regression,1993-03-15,1993-03-22,1993-04-12,4,0.3922022426222278,0.4842197911794234,9.360557148980956
time_regression,1993-04-12,1993-04-19,1993-05-10,4,0.3876573159034993,0.47356928054826597,9.183037395825593
time_regression,1993-05-10,1993-05-17,1993-06-07,4,0.5533498623076161,0.5767300644046749,13.122826332697315
time_regression,1993-06-07,1993-06-14,1993-07-05,4,0.28483994425099035,0.2853720378582989,6.156787288435146
time_regression,1993-07-05,1993-07-12,1993-08-02,4,0.3444951767630864,0.3848558402359107,7.796865937289869
time_regression,1993-08-02,1993-08-09,1993-08-30,4,0.643874026083928,0.6439366790358237,15.323056044685131
time_regression,1993-08-30,1993-09-06,1993-09-27,4,0.29061929860553404,0.29079382465513176,6.243821014760275
time_regression,1993-09-27,1993-10-04,1993-10-25,4,0.2865590511686895,0.28682632801629754,6.121166673700138
time_regression,1993-10-25,1993-11-01,1993-11-22,4,0.6378216599052204,0.6379612585836677,15.046370809064229
time_regression,1993-11-22,1993-11-29,1993-12-20,4,0.44679412186705825,0.45532321545367765,9.80034850895149
time_regression,1993-12-20,1993-12-27,1994-01-17,4,0.6147860365701773,0.6278449338305006,14.236611543776775
time_regression,1994-01-17,1994-01-24,1994-02-14,4,0.4482680805871748,0.48350536644363895,10.31382027516213
time_regression,1994-02-14,1994-02-21,1994-03-14,4,0.3048510745539539,0.30490953445402214,6.5069421743275875
time_regression,1994-03-14,1994-03-21,1994-04-11,4,0.32105812656355104,0.32132254860822285,6.809332198837694
time_regression,1994-04-11,1994-04-18,1994-05-09,4,0.4631803458131354,0.47966401091785077,10.422853272129423
time_regression,1994-05-09,1994-05-16,1994-06-06,4,0.522764352301359,0.5298733020978141,11.967755652339239
time_regression,1994-06-06,1994-06-13,1994-07-04,4,0.3981141466066125,0.39835252251270403,8.336256184748509
time_regression,1994-07-04,1994-07-11,1994-08-01,4,0.4473565119453544,0.46157108190320645,9.728174041785493
time_regression,1994-08-01,1994-08-08,1994-08-29,4,0.6359991119304109,0.6361819694218726,14.79697857085365
time_regression,1994-08-29,1994-09-05,1994-09-26,4,0.4215156385333836,0.4218342441425044,8.756201403556988
time_regression,1994-09-26,1994-10-03,1994-10-24,4,0.5529223745963125,0.5532386853177768,12.691144839064906
time_regression,1994-10-24,1994-10-31,1994-11-21,4,0.44170595682012226,0.4450286448072508,9.433349152862382
time_regression,1994-11-21,1994-11-28,1994-12-19,4,0.3603268122483705,0.36180803284132296,7.456030773387931
time_regression,1994-12-19,1994-12-26,1995-01-16,4,0.5409902412477996,0.5560887171992177,12.159999146498382
time_regression,1995-01-16,1995-01-23,1995-02-13,4,0.5282960920871553,0.5307467449831607,11.487791851493514
time_regression,1995-02-13,1995-02-20,1995-03-13,4,0.44687325137598966,0.4490238381398661,9.137543843714461
time_regression,1995-03-13,1995-03-20,1995-04-10,4,0.336650693997252,0.34182312664542597,6.9267848989603715
time_regression,1995-04-10,1995-04-17,1995-05-08,4,0.5458720351366364,0.6085245171879262,12.321108271582093
time_regression,1995-05-08,1995-05-15,1995-06-05,4,0.6508742630262753,0.7008083049869203,15.008184064217572
time_regression,1995-06-05,1995-06-12,1995-07-03,4,0.31281377674088606,0.34236139618171124,6.746401665613058
time_regression,1995-07-03,1995-07-10,1995-07-31,4,0.5505212803327488,0.5506102292337426,12.412143931359006
time_regression,1995-07-31,1995-08-07,1995-08-28,4,0.49227119145338416,0.4923975232409277,9.937380560848935
time_regression,1995-08-28,1995-09-04,1995-09-25,4,0.43460054241539625,0.4347193263191535,8.766392229431743
time_regression,1995-09-25,1995-10-02,1995-10-23,4,0.527292987090922,0.5274291036225923,11.707801591478114
time_regression,1995-10-23,1995-10-30,1995-11-20,4,0.5072575381597699,0.5073812088893754,10.398903985289898
time_regression,1995-11-20,1995-11-27,1995-12-18,4,0.5423820907998496,0.5432149112439574,10.71708234283919
time_regression,1995-12-18,1995-12-25,1996-01-15,4,0.5447609718086042,0.5450896760252729,11.656558911664344
time_regression,1996-01-15,1996-01-22,1996-02-12,4,0.5229934675474224,0.5233910539721212,10.922056800216168
time_regression,1996-02-12,1996-02-19,1996-03-11,4,0.5360974392527003,0.5374648081872313,10.52062824715392
time_regression,1996-03-11,1996-03-18,1996-04-08,4,0.4322053162871098,0.4488076223132284,8.712585204041005
time_regression,1996-04-08,1996-04-15,1996-05-06,4,0.40830106348551376,0.43743638993388234,8.334397033788832
time_regression,1996-05-06,1996-05-13,1996-06-03,4,0.7271442612285577,0.7316208129711196,13.873866079689638
time_regression,1996-06-03,1996-06-10,1996-07-01,4,0.7433213399113523,0.7631597341459404,14.22759021022181
time_regression,1996-07-01,1996-07-08,1996-07-29,4,0.4557352922815223,0.455832717390032,9.680100607530488
time_regression,1996-07-29,1996-08-05,1996-08-26,4,0.6622163862705488,0.6622977649997515,12.568624927276671
time_regression,1996-08-26,1996-09-02,1996-09-23,4,0.3545536749884106,0.3546725768391404,7.390551541254457
time_regression,1996-09-23,1996-09-30,1996-10-21,4,0.5534168117492564,0.5654688319026256,10.633488499793037
time_regression,1996-10-21,1996-10-28,1996-11-18,4,0.548301032544354,0.5494997668704519,10.403303792107208
