model,origin_time,start_forecast_time,end_forecast_time,n_points,MAE,RMSE,sMAPE
event_random_forest,1992-12-21,1992-12-28,1993-01-18,4,1.268947061864179,1.3292302488533674,10.04341444073713
event_random_forest,1993-03-15,1993-03-22,1993-04-12,4,1.4061293312402965,1.6049578705060357,11.886496416205006
event_random_forest,1993-06-07,1993-06-14,1993-07-05,4,1.4883574954017043,1.5275757975915785,11.683091778150917
event_random_forest,1993-08-30,1993-09-06,1993-09-27,4,2.257396966969071,2.257414396434114,18.395770522091937
event_random_forest,1993-11-22,1993-11-29,1993-12-20,4,1.4746240012078622,1.6145108760047806,11.589478626576128
event_random_forest,1994-02-14,1994-02-21,1994-03-14,4,1.562505842362166,1.802450921816392,12.425453940505282
event_random_forest,1994-05-09,1994-05-16,1994-06-06,4,0.6504553034263632,0.854203028301008,5.3968706657546734
event_random_forest,1994-08-01,1994-08-08,1994-08-29,4,0.2246996429011685,0.22506163513580657,2.0256517102961906
event_random_forest,1994-10-24,1994-10-31,1994-11-21,4,1.8284146319960453,2.108735297007957,14.979788357697121
event_random_forest,1995-01-16,1995-01-23,1995-02-13,4,1.012026425091308,1.1853114717620994,8.215780625166586
event_random_forest,1995-04-10,1995-04-17,1995-05-08,4,0.5537757717707241,0.8243072389800248,4.789165551370868
event_random_forest,1995-07-03,1995-07-10,1995-07-31,4,1.2867474413367126,1.3571322564413315,11.176958372767203
event_random_forest,1995-09-25,1995-10-02,1995-10-23,4,1.2798916773190054,1.3334302439116401,10.85396663090474
event_random_forest,1995-12-18,1995-12-25,1996-01-15,4,0.8189318016192044,0.954151173541323,7.044504029986648
event_random_forest,1996-03-11,1996-03-18,1996-04-08,4,1.1604606183486177,1.5651394497722342,8.905681378517793
event_random_forest,1996-06-03,1996-06-10,1996-07-01,4,0.614531224226861,0.8598627622355802,4.705355137591864
event_random_forest,1996-08-26,1996-09-02,1996-09-23,4,2.54818103898417,2.54818103898417,19.342367772666652
event_random_forest,1996-11-18,1996-11-25,1996-12-16,4,2.2795342873792888,2.4539122281058257,16.806634018755936
event_random_forest,1997-02-10,1997-02-17,1997-03-10,4,1.4424859387718771,1.8876649387583817,10.674818384469392
event_random_forest,1997-05-05,1997-05-12,1997-06-02,4,0.9442143871238842,1.1482960544656213,6.766912628517053
event_random_forest,1997-07-28,1997-08-04,1997-08-25,4,0.9870897689024738,1.0173771422712512,6.658282741479165
event_random_forest,1997-10-20,1997-10-27,1997-11-17,4,1.1353725728757027,1.182478741060965,7.48255348623516
event_random_forest,1998-01-12,1998-01-19,1998-02-09,4,0.13560099056036456,0.14723666554838172,0.8756131105046454
event_random_forest,1998-04-06,1998-04-13,1998-05-04,4,0.09819254231470653,0.11582605693798587,0.6394508317696749
event_random_forest,1998-06-29,1998-07-06,1998-07-27,4,1.7640583840091009,1.8485783077655662,12.228046172531606
event_random_forest,1998-09-21,1998-09-28,1998-10-19,4,1.101165048488554,1.1359850382966374,7.523177979442049
event_random_forest,1998-12-14,1998-12-21,1999-01-11,4,1.715517928415648,1.7250605721481573,11.813854884833498
event_random_forest,1999-03-08,1999-03-15,1999-04-05,4,0.8809950263403081,1.0562005928250937,6.454011703474531
event_random_forest,1999-05-31,1999-06-07,1999-06-28,4,3.049763461865471,3.049792046902906,21.40171873496928
event_random_forest,1999-08-23,1999-08-30,1999-09-20,4,1.815030702741995,1.9959233131505096,12.266923614233065
event_random_forest,1999-11-15,1999-11-22,1999-12-13,4,1.7574103170805095,2.402814203196331,11.582494408562535
event_random_forest,2000-02-07,2000-02-14,2000-03-06,4,2.1684964604829715,2.3142129454580194,13.730123312046437
event_random_forest,2000-05-01,2000-05-08,2000-05-29,4,0.2371035103573762,0.24059406140900003,1.7830137273048794
event_random_forest,2000-07-24,2000-07-31,2000-08-21,4,2.6401822286465673,3.009683539169512,17.412446944770533
event_random_forest,2000-10-16,2000-10-23,2000-11-13,4,1.300138530049903,1.4375584717259524,8.400930889459767
event_random_forest,2001-01-08,2001-01-15,2001-02-05,4,1.0440090759976437,1.6132669450298145,6.721105768865218
event_random_forest,2001-04-02,2001-04-09,2001-04-30,4,0.8492837935784703,0.895619472459902,5.765160310521236
event_random_forest,2001-06-25,2001-07-02,2001-07-23,4,3.2036258216552564,3.2040811040714896,20.17114431195847
event_random_forest,2001-09-17,2001-09-24,2001-10-15,4,1.7478288000646178,2.1031274288067716,11.321973815105833
event_random_forest,2001-12-10,2001-12-17,2002-01-07,4,1.561548904308268,1.904689556635064,9.962194011767545
event_random_forest,2002-03-04,2002-03-11,2002-04-01,4,0.8887383584009578,1.5730419538347586,5.368662990470364
event_random_forest,2002-05-27,2002-06-03,2002-06-24,4,0.424875591415673,0.424882160225894,2.3457661742526326
event_random_forest,2002-08-19,2002-08-26,2002-09-16,4,2.451628680254105,2.814578579925039,14.756642435431667
event_random_forest,2002-11-11,2002-11-18,2002-12-09,4,2.122703722634574,2.498466530601039,12.350729585717723
event_random_forest,2003-02-03,2003-02-10,2003-03-03,4,1.165896657627028,1.977215523630129,6.754726712354861
event_random_forest,2003-04-28,2003-05-05,2003-05-26,4,0.7088325763958414,0.8501964537276481,3.8443515849472156
event_random_forest,2003-07-21,2003-07-28,2003-08-18,4,1.1665929310826941,1.2728581013036873,6.37322607249248
event_random_forest,2003-10-13,2003-10-20,2003-11-10,4,0.4620638309760299,0.46811108072363045,2.3695599732271604
event_random_forest,2004-01-05,2004-01-12,2004-02-02,4,0.16851596748693165,0.18917297114417592,0.867401852726821
event_random_forest,2004-03-29,2004-04-05,2004-04-26,4,2.28734011574259,2.312851288541071,12.361257201649122
event_random_forest,2004-06-21,2004-06-28,2004-07-19,4,0.8751643977880041,0.8814712563114585,4.551976178006393
event_random_forest,2004-09-13,2004-09-20,2004-10-11,4,1.9886967233915502,2.062774872674186,10.646283957803593
event_random_forest,2004-12-06,2004-12-13,2005-01-03,4,1.5079270797704103,1.6026652278843774,8.13037469267287
event_random_forest,2005-02-28,2005-03-07,2005-03-28,4,1.8923079881622211,2.058079480049961,9.84354534331266
