model,origin_time,start_forecast_time,end_forecast_time,n_points,MAE,RMSE,sMAPE
seasonal_naive,1992-12-21,1992-12-28,1993-01-18,4,0.13874999999999982,0.14077908225301064,3.258946650467843
seasonal_naive,1993-01-18,1993-01-25,1993-02-15,4,0.18125000000000013,0.18413649828320308,3.99093923684088
seasonal_naive,1993-02-15,1993-02-22,1993-03-15,4,0.18499999999999983,0.1852025917745212,4.731710191035891
seasonal_naive,1993-03-15,1993-03-22,1993-04-12,4,0.12749999999999995,0.13788582233137664,3.234501347708893
seasonal_naive,1993-04-12,1993-04-19,1993-05-10,4,0.5300000000000002,0.698516284706377,12.176196023597743
seasonal_naive,1993-05-10,1993-05-17,1993-06-07,4,0.7662500000000001,0.8627101193332557,17.839990752652696
seasonal_naive,1993-06-07,1993-06-14,1993-07-05,4,0.8237500000000001,0.8878590822872738,19.189664180876836
seasonal_naive,1993-07-05,1993-07-12,1993-08-02,4,0.24750000000000005,0.2475378758897313,5.6497987349051195
seasonal_naive,1993-08-02,1993-08-09,1993-08-30,4,0.2400000000000002,0.2400000000000002,6.382978723404261
seasonal_naive,1993-08-30,1993-09-06,1993-09-27,4,0.27499999999999947,0.27499999999999947,5.898123324396772
seasonal_naive,1993-09-27,1993-10-04,1993-10-25,4,0.4500000000000002,0.4500000000000002,9.782608695652177
seasonal_naive,1993-10-25,1993-11-01,1993-11-22,4,0.34000000000000075,0.34000000000000075,9.066666666666686
seasonal_naive,1993-11-22,1993-11-29,1993-12-20,4,0.7225000000000006,0.7554965254718256,16.355064456721927
seasonal_naive,1993-12-20,1993-12-27,1994-01-17,4,0.6250000000000003,0.6383572667401856,14.576372117643176
seasonal_naive,1994-01-17,1994-01-24,1994-02-14,4,0.4062500000000002,0.48685855235376124,9.391310979391536
seasonal_naive,1994-02-14,1994-02-21,1994-03-14,4,0.8187500000000001,0.9052796529249953,18.870230993417195
seasonal_naive,1994-03-14,1994-03-21,1994-04-11,4,0.6750000000000003,0.772172260574025,15.296623060541535
seasonal_naive,1994-04-11,1994-04-18,1994-05-09,4,0.23000000000000043,0.24041630560342664,5.198711063372727
seasonal_naive,1994-05-09,1994-05-16,1994-06-06,4,0.16999999999999993,0.17088007490635052,4.086865515436943
seasonal_naive,1994-06-06,1994-06-13,1994-07-04,4,0.20624999999999938,0.2065338955232282,4.233735416254683
seasonal_naive,1994-07-04,1994-07-11,1994-08-01,4,0.19374999999999964,0.20116846174288816,4.10656933351648
seasonal_naive,1994-08-01,1994-08-08,1994-08-29,4,0.09999999999999964,0.09999999999999964,2.544529262086505
seasonal_naive,1994-08-29,1994-09-05,1994-09-26,4,0.22500000000000053,0.22500000000000053,4.580152671755736
seasonal_naive,1994-09-26,1994-10-03,1994-10-24,4,0.7450000000000001,0.7450000000000001,16.732172936552498
seasonal_naive,1994-10-24,1994-10-31,1994-11-21,4,0.8874999999999995,0.9818732097373872,19.8963210702341
seasonal_naive,1994-11-21,1994-11-28,1994-12-19,4,0.31999999999999973,0.5666568626602873,7.052542534299137
seasonal_naive,1994-12-19,1994-12-26,1995-01-16,4,0.14750000000000008,0.15787653403846957,3.6347149280235787
seasonal_naive,1995-01-16,1995-01-23,1995-02-13,4,0.25250000000000017,0.262702302997138,5.513784461152885
seasonal_naive,1995-02-13,1995-02-20,1995-03-13,4,0.27500000000000036,0.27950849718747406,5.525147882300216
seasonal_naive,1995-03-13,1995-03-20,1995-04-10,4,0.1499999999999999,0.16770509831248442,3.0264961897777614
seasonal_naive,1995-04-10,1995-04-17,1995-05-08,4,0.08749999999999969,0.08838834764831818,2.0253164556961964
seasonal_naive,1995-05-08,1995-05-15,1995-06-05,4,0.08750000000000002,0.09013878188659978,2.151259429740443
seasonal_naive,1995-06-05,1995-06-12,1995-07-03,4,0.24124999999999974,0.4097941556440255,5.218440563268144
seasonal_naive,1995-07-03,1995-07-10,1995-07-31,4,0.6562499999999998,0.7115256495728032,14.488245522728278
seasonal_naive,1995-07-31,1995-08-07,1995-08-28,4,1.2200000000000006,1.2200000000000006,26.57952069716777
seasonal_naive,1995-08-28,1995-09-04,1995-09-25,4,0.14999999999999947,0.14999999999999947,2.941176470588225
seasonal_naive,1995-09-25,1995-10-02,1995-10-23,4,0.16000000000000014,0.16000000000000014,3.8461538461538494
seasonal_naive,1995-10-23,1995-10-30,1995-11-20,4,0.20875000000000044,0.21063890903629412,4.230303594710383
seasonal_naive,1995-11-20,1995-11-27,1995-12-18,4,0.31874999999999987,0.32331292890943886,6.162052145839911
seasonal_naive,1995-12-18,1995-12-25,1996-01-15,4,0.23749999999999938,0.24622144504490204,5.279338002450117
seasonal_naive,1996-01-15,1996-01-22,1996-02-12,4,0.18749999999999956,0.1879162047296609,4.0629888890157595
seasonal_naive,1996-02-12,1996-02-19,1996-03-11,4,0.25,0.2610076627227638,4.77326968973747
seasonal_naive,1996-03-11,1996-03-18,1996-04-08,4,0.3799999999999999,0.38395963329495963,7.6743541475148485
seasonal_naive,1996-04-08,1996-04-15,1996-05-06,4,0.7899999999999998,0.9368230889554334,17.09335677365702
seasonal_naive,1996-05-06,1996-05-13,1996-06-03,4,1.4437499999999999,1.4872899011288956,30.054644808743173
seasonal_naive,1996-06-03,1996-06-10,1996-07-01,4,0.69875,0.7321671598753936,13.444357706652784
seasonal_naive,1996-07-01,1996-07-08,1996-07-29,4,0.3199999999999994,0.3199999999999994,7.407407407407393
seasonal_naive,1996-07-29,1996-08-05,1996-08-26,4,0.39999999999999947,0.39999999999999947,7.407407407407397
