model,origin_time,start_forecast_time,end_forecast_time,n_points,MAE,RMSE,sMAPE
event_ridge,1992-12-21,1992-12-28,1993-01-18,4,0.3393640887354772,0.3480922300902973,4.162270890142559
event_ridge,1993-01-18,1993-01-25,1993-02-15,4,0.46788745294374623,0.50826146675565,5.801021616144346
event_ridge,1993-02-15,1993-02-22,1993-03-15,4,1.5064465433615015,1.679132520550174,21.351046847082088
event_ridge,1993-03-15,1993-03-22,1993-04-12,4,0.4640153545492536,0.5327680682825197,6.957307419237681
event_ridge,1993-04-12,1993-04-19,1993-05-10,4,1.2631768333467484,1.647924023090379,17.62084158389292
event_ridge,1993-05-10,1993-05-17,1993-06-07,4,0.8673730422097832,1.0063395018247605,13.194545414404118
event_ridge,1993-06-07,1993-06-14,1993-07-05,4,0.02989385836727232,0.05501358540286447,0.3983362358056737
event_ridge,1993-07-05,1993-07-12,1993-08-02,4,0.4849756776807095,0.8137859461455661,7.083265556324856
event_ridge,1993-08-02,1993-08-09,1993-08-30,4,1.003548695546181,1.0479245072779728,15.524467386687636
event_ridge,1993-08-30,1993-09-06,1993-09-27,4,0.5650211173291122,0.627798381775262,8.044486993325645
event_ridge,1993-09-27,1993-10-04,1993-10-25,4,0.015507918562335465,0.018285848390200178,0.21126037142944054
event_ridge,1993-10-25,1993-11-01,1993-11-22,4,1.2979718099288124,1.3009155180003331,20.181068141058276
event_ridge,1993-11-22,1993-11-29,1993-12-20,4,0.84122504783671,0.9252102327185028,12.139780723015988
event_ridge,1993-12-20,1993-12-27,1994-01-17,4,0.8464868615910335,0.9439969206555178,12.540707847717997
event_ridge,1994-01-17,1994-01-24,1994-02-14,4,0.37773054959955665,0.40570431779546584,5.629699175980821
event_ridge,1994-02-14,1994-02-21,1994-03-14,4,0.29071539370016986,0.3251415864638187,4.209929754980121
event_ridge,1994-03-14,1994-03-21,1994-04-11,4,0.4181423494777823,0.44768620090410693,5.947484660129172
event_ridge,1994-04-11,1994-04-18,1994-05-09,4,0.5524344891433786,0.6950647540257273,8.399478714594764
event_ridge,1994-05-09,1994-05-16,1994-06-06,4,0.387242710744532,0.5109894605832497,5.867483434278041
event_ridge,1994-06-06,1994-06-13,1994-07-04,4,0.33571233079287044,0.3814856468519087,4.597506493832311
event_ridge,1994-07-04,1994-07-11,1994-08-01,4,0.5128104902873141,0.5445876505571745,7.337928433713101
event_ridge,1994-08-01,1994-08-08,1994-08-29,4,0.14615413254369325,0.16195568740708027,2.39219566620734
event_ridge,1994-08-29,1994-09-05,1994-09-26,4,1.1494599127273735,1.157134030408136,16.323110545944512
event_ridge,1994-09-26,1994-10-03,1994-10-24,4,1.4819479040536716,1.492666976495087,23.484089945571903
event_ridge,1994-10-24,1994-10-31,1994-11-21,4,1.5458027281004834,1.7499608189518536,22.779669327780358
event_ridge,1994-11-21,1994-11-28,1994-12-19,4,0.5861695361384784,0.5925576860588626,7.9145410248674395
event_ridge,1994-12-19,1994-12-26,1995-01-16,4,0.8169326290505434,0.8964967443383496,12.87490971914204
event_ridge,1995-01-16,1995-01-23,1995-02-13,4,0.7256191844597519,1.0097072303633368,10.579220287014543
event_ridge,1995-02-13,1995-02-20,1995-03-13,4,0.4753628764483331,0.4998155890268355,6.47934207766669
event_ridge,1995-03-13,1995-03-20,1995-04-10,4,0.4440390323061496,0.4581903410442512,6.055391180543724
event_ridge,1995-04-10,1995-04-17,1995-05-08,4,0.6099352446044222,0.6879150884766524,9.168737458076205
event_ridge,1995-05-08,1995-05-15,1995-06-05,4,0.41358210315306776,0.5604103028238189,6.256492838106315
event_ridge,1995-06-05,1995-06-12,1995-07-03,4,0.4359383955570686,0.46778493785837877,6.244061699357529
event_ridge,1995-07-03,1995-07-10,1995-07-31,4,0.1966357192749748,0.2060817133542397,3.1074681198396545
event_ridge,1995-07-31,1995-08-07,1995-08-28,4,1.525016758888011,1.527108365931366,21.677055943656505
event_ridge,1995-08-28,1995-09-04,1995-09-25,4,0.4732302096507548,0.49185741791950294,6.231710057803687
event_ridge,1995-09-25,1995-10-02,1995-10-23,4,0.7604046599714558,0.838335606648979,11.886098000875215
event_ridge,1995-10-23,1995-10-30,1995-11-20,4,0.504512401711499,0.565305206948213,7.4540924951081085
event_ridge,1995-11-20,1995-11-27,1995-12-18,4,0.3396335195579636,0.3762179007562819,4.730587913866293
event_ridge,1995-12-18,1995-12-25,1996-01-15,4,0.5250953659658164,0.5987348686199753,8.434645332057029
event_ridge,1996-01-15,1996-01-22,1996-02-12,4,0.4311363232032732,0.5457252689045202,6.676891515900966
event_ridge,1996-02-12,1996-02-19,1996-03-11,4,0.27433622722607764,0.38608462876609,3.796684492423043
event_ridge,1996-03-11,1996-03-18,1996-04-08,4,0.3663355378511066,0.38599567921150657,5.24313504508279
event_ridge,1996-04-08,1996-04-15,1996-05-06,4,0.3947664368791888,0.6749884035496587,5.569804775586018
event_ridge,1996-05-06,1996-05-13,1996-06-03,4,0.8792816996002308,0.9236040585447081,11.813311111458507
event_ridge,1996-06-03,1996-06-10,1996-07-01,4,0.6507915239250479,0.6746452917889018,8.88677408573761
event_ridge,1996-07-01,1996-07-08,1996-07-29,4,0.009857025825672716,0.012372498528713425,0.16123292217107588
event_ridge,1996-07-29,1996-08-05,1996-08-26,4,1.1085917048421745,1.1334492756426477,15.518860922404098
event_ridge,1996-08-26,1996-09-02,1996-09-23,4,1.1771813397343966,1.1818630125790666,17.278790962196197
event_ridge,1996-09-23,1996-09-30,1996-10-21,4,1.3955584097090996,1.600582438456062,20.169903327935042
event_ridge,1996-10-21,1996-10-28,1996-11-18,4,0.6636226217892729,0.6793059989481632,8.895731213515374
event_ridge,1996-11-18,1996-11-25,1996-12-16,4,0.9404615948441097,1.011539131456133,14.090630819704366
event_ridge,1996-12-16,1996-12-23,1997-01-13,4,0.8264879717415554,0.9617166939319297,12.476667021403987
event_ridge,1997-01-13,1997-01-20,1997-02-10,4,0.8605914780013788,0.8843480443531108,12.133690216913985
event_ridge,1997-02-10,1997-02-17,1997-03-10,4,0.6802598695531417,0.7594913635519027,10.017069085117416
event_ridge,1997-03-10,1997-03-17,1997-04-07,4,0.5189894326376288,0.5954952692977794,7.849298650453788
event_ridge,1997-04-07,1997-04-14,1997-05-05,4,0.4386323438723667,0.4549538537095586,6.049772309305494
event_ridge,1997-05-05,1997-05-12,1997-06-02,4,0.36244304838101105,0.5671276142238354,5.377391899069665
event_ridge,1997-06-02,1997-06-09,1997-06-30,4,0.523188230221918,0.5391448089464366,8.281865043066436
event_ridge,1997-06-30,1997-07-07,1997-07-28,4,1.447215714316121,1.4473631376126386,21.123446920480312
event_ridge,1997-07-28,1997-08-04,1997-08-25,4,0.1255614658632318,0.14894350117137373,1.74111125843161
event_ridge,1997-08-25,1997-09-01,1997-09-22,4,0.9961271665271896,1.0044949424107714,15.550400964705748
event_ridge,1997-09-22,1997-09-29,1997-10-20,4,1.1021622991815827,1.230643346766494,15.863304402692808
event_ridge,1997-10-20,1997-10-27,1997-11-17,4,0.7814766996679356,0.8421920097417491,10.26469347997813
event_ridge,1997-11-17,1997-11-24,1997-12-15,4,0.9473563369346061,1.0203309155403115,14.271270769353459
event_ridge,1997-12-15,1997-12-22,1998-01-12,4,0.818698605962765,1.015034964378541,11.983571872022589
event_ridge,1998-01-12,1998-01-19,1998-02-09,4,0.5692306995181904,0.5787492066201317,7.75509469780297
event_ridge,1998-02-09,1998-02-16,1998-03-09,4,0.5916467768972062,0.6833379395412255,8.861196066323938
event_ridge,1998-03-09,1998-03-16,1998-04-06,4,0.4712496491678011,0.6738547360684419,6.964919064367034
event_ridge,1998-04-06,1998-04-13,1998-05-04,4,0.5084879479261288,0.5303076062821452,6.804451351160699
event_ridge,1998-05-04,1998-05-11,1998-06-01,4,0.6001901064681343,0.6683567920261437,8.614066676541787
event_ridge,1998-06-01,1998-06-08,1998-06-29,4,0.29321466858311784,0.3052102029086724,4.8717985326491196
event_ridge,1998-06-29,1998-07-06,1998-07-27,4,1.2847048682719147,1.2933255482456978,18.35771699132636
event_ridge,1998-07-27,1998-08-03,1998-08-24,4,1.047348216575129,1.0582895551557654,15.835859395082274
event_ridge,1998-08-24,1998-08-31,1998-09-21,4,1.262811053538217,1.446592228407538,18.087470953164733
event_ridge,1998-09-21,1998-09-28,1998-10-19,4,0.5121893488639546,0.519947020870443,6.971703920334855
event_ridge,1998-10-19,1998-10-26,1998-11-16,4,0.7032014858571884,0.7584173437258493,10.393961236665293
event_ridge,1998-11-16,1998-11-23,1998-12-14,4,0.6883738982867005,0.8811403181041121,10.054870638442715
event_ridge,1998-12-14,1998-12-21,1999-01-11,4,1.121465068495097,1.2671125360572009,14.974210555372292
event_ridge,1999-01-11,1999-01-18,1999-02-08,4,0.8570779345687274,0.8810588442556571,10.83376305986074
