model,origin_time,forecast_time,horizon_step,y_true,y_pred,abs_error,squared_error,sMAPE_point,is_new_year_fitness,is_back_to_school,is_exam_season,is_q4_holiday_electronics
event_random_forest,1992-12-21,1992-12-28,1,13.2,12.584789716248958,0.6152102837510416,0.3784836932330371,0.04771885212337805,False,False,False,True
event_random_forest,1992-12-21,1993-01-04,2,13.35,12.057514627172937,1.2924853728270627,1.6705184389719112,0.10174040175065135,True,False,False,False
event_random_forest,1992-12-21,1993-01-11,3,13.35,11.767495371227362,1.5825046287726376,2.5043209000868236,0.12600815530241372,True,False,False,False
event_random_forest,1992-12-21,1993-01-18,4,13.35,11.764412037894028,1.585587962105972,2.5140891855753695,0.1262691684530419,True,False,False,False
event_random_forest,1993-03-15,1993-03-22,1,10.5,11.112170169629987,0.6121701696299873,0.3747523165848074,0.05665050430615483,False,False,False,False
event_random_forest,1993-03-15,1993-03-29,2,10.5,11.152876776378363,0.6528767763783634,0.42624808513420354,0.06030392941510683,False,False,False,False
event_random_forest,1993-03-15,1993-04-05,3,13.25,11.064448016110854,2.1855519838891464,4.776637474281784,0.1797739337895716,False,False,False,False
event_random_forest,1993-03-15,1993-04-12,4,13.25,11.076081604936315,2.1739183950636853,4.72592118839627,0.1787314891373667,False,False,False,False
event_random_forest,1993-06-07,1993-06-14,1,13.525,12.610535733643857,0.9144642663561431,0.836244894442279,0.06997861269619722,False,False,True,False
event_random_forest,1993-06-07,1993-06-21,2,13.525,11.991927307199443,1.5330726928005571,2.3503118814107515,0.12016123057010944,False,False,True,False
event_random_forest,1993-06-07,1993-06-28,3,13.525,11.801646995368035,1.7233530046319654,2.969945578574023,0.1360901034351012,False,False,True,False
event_random_forest,1993-06-07,1993-07-05,4,13.525,11.742459982181849,1.7825400178181514,3.1774489151231355,0.14109372442462884,False,False,False,False
event_random_forest,1993-08-30,1993-09-06,1,13.4,11.135800794921819,2.2641992050781816,5.1265980402766695,0.1845628943602121,False,True,False,False
event_random_forest,1993-08-30,1993-09-13,2,13.4,11.157287577768598,2.2427124222314028,5.0297590088310455,0.18265147688881583,False,True,False,False
event_random_forest,1993-08-30,1993-09-20,3,13.4,11.141962736498757,2.258037263501244,5.098732283360185,0.18401439915342185,False,True,False,False
event_random_forest,1993-08-30,1993-09-27,4,13.4,11.135361022934545,2.264638977065456,5.128589696444074,0.1846020504812278,False,True,False,False
event_random_forest,1993-11-22,1993-11-29,1,10.559999999999999,10.904278152257312,0.3442781522573135,0.11852744612170994,0.03207917357529279,False,False,False,True
event_random_forest,1993-11-22,1993-12-06,2,13.8,11.819644332297392,1.980355667702609,3.9218085706018466,0.15459665575498055,False,False,False,True
event_random_forest,1993-11-22,1993-12-13,3,13.8,12.01306890756424,1.7869310924357613,3.1931227291136635,0.1384516578663857,False,False,False,True
event_random_forest,1993-11-22,1993-12-20,4,13.8,12.01306890756424,1.7869310924357613,3.1931227291136635,0.1384516578663857,False,False,False,True
event_random_forest,1994-02-14,1994-02-21,1,13.25,12.897609903926412,0.35239009607358796,0.12417877981075255,0.02695390495485952,False,False,False,False
event_random_forest,1994-02-14,1994-02-28,2,13.25,12.179194496566396,1.0708055034336041,1.1466244261836944,0.08421859399267961,False,False,False,False
event_random_forest,1994-02-14,1994-03-07,3,13.725,11.505726445581068,2.2192735544189315,4.925175109343238,0.17591832396943266,False,False,False,False
event_random_forest,1994-02-14,1994-03-14,4,13.725,11.117445784477457,2.6075542155225424,6.799338986889381,0.2099273347032397,False,False,False,False
event_random_forest,1994-05-09,1994-05-16,1,10.879999999999999,11.193314590108104,0.3133145901081047,0.09816603237460966,0.02838854027373967,False,False,True,False
event_random_forest,1994-05-09,1994-05-23,2,10.879999999999999,11.218635193067238,0.33863519306723866,0.114673793983686,0.030647611502585007,False,False,True,False
event_random_forest,1994-05-09,1994-05-30,3,10.879999999999999,11.220580873682918,0.340580873682919,0.11599533151862043,0.030820988428270524,False,False,True,False
event_random_forest,1994-05-09,1994-06-06,4,13.575,11.965709443152809,1.6092905568471902,2.5898160963575396,0.12601768642559175,False,False,True,False
event_random_forest,1994-08-01,1994-08-08,1,10.98,11.182838304192218,0.20283830419221793,0.04114337764757473,0.01830436168943668,False,False,False,False
event_random_forest,1994-08-01,1994-08-15,2,10.98,11.209546625922233,0.2295466259222323,0.05269165347228125,0.020689618385809808,False,True,False,False
event_random_forest,1994-08-01,1994-08-22,3,10.98,11.211612324575432,0.23161232457543157,0.05364426889523506,0.020873861816605322,False,True,False,False
event_random_forest,1994-08-01,1994-08-29,4,10.98,11.214801316914793,0.23480131691479222,0.055131658424920696,0.02115822651999581,False,True,False,False
event_random_forest,1994-10-24,1994-10-31,1,10.98,10.988828749703098,0.008828749703097216,7.794682131993919e-05,0.0008037524261020546,False,False,False,True
event_random_forest,1994-10-24,1994-11-07,2,13.425,10.999245631663728,2.425754368336273,5.884284255502511,0.19863494700458723,False,False,False,True
event_random_forest,1994-10-24,1994-11-14,3,13.425,10.987409228649529,2.4375907713504716,5.941848768572988,0.19970095933749973,False,False,False,True
event_random_forest,1994-10-24,1994-11-21,4,13.425,10.983515361405662,2.441484638594339,5.960847240492131,0.20005187553969578,False,False,False,True
event_random_forest,1995-01-16,1995-01-23,1,10.440000000000001,10.747029817517722,0.30702981751772107,0.0942673088449651,0.02898280883749591,True,False,False,False
event_random_forest,1995-01-16,1995-01-30,2,10.440000000000001,10.93250403773378,0.49250403773377904,0.24256022718407566,0.04608763080491165,True,False,False,False
event_random_forest,1995-01-16,1995-02-06,3,13.625,11.944074480421826,1.6809255195781745,2.825510602369156,0.1314811391288531,False,False,False,False
event_random_forest,1995-01-16,1995-02-13,4,13.625,12.05735367446444,1.5676463255355593,2.457515001965141,0.12207964623540289,False,False,False,False
event_random_forest,1995-04-10,1995-04-17,1,13.525,13.495543750288101,0.029456249711898863,0.0008676706470897419,0.0021802854882655566,False,False,False,False
event_random_forest,1995-04-10,1995-04-24,2,13.525,13.484587654720658,0.04041234527934279,0.0016331576509768192,0.0029924444457247856,False,False,False,False
event_random_forest,1995-04-10,1995-05-01,3,10.879999999999999,12.407816848204897,1.527816848204898,2.334224321658748,0.13121168533431396,False,False,True,False
event_random_forest,1995-04-10,1995-05-08,4,10.879999999999999,11.497417643886752,0.6174176438867534,0.38120454698266976,0.05518220678653014,False,False,True,False
event_random_forest,1995-07-03,1995-07-10,1,10.8,12.64273029940504,1.842730299405039,3.3956549563453846,0.15721123571103882,False,False,False,False
event_random_forest,1995-07-03,1995-07-17,2,10.8,12.186180482527366,1.3861804825273651,1.921496330139799,0.12060990155202614,False,False,False,False
event_random_forest,1995-07-03,1995-07-24,3,10.8,12.08351373267319,1.283513732673189,1.6474075019606622,0.11217802892224386,False,False,False,False
event_random_forest,1995-07-03,1995-07-31,4,10.8,11.434565250741258,0.6345652507412574,0.40267305744831483,0.05707916872537925,False,False,False,False
event_random_forest,1995-09-25,1995-10-02,1,11.1,12.858374086181549,1.758374086181549,3.0918794269547973,0.14678576099166302,False,False,False,False
event_random_forest,1995-09-25,1995-10-09,2,11.1,12.590843656168174,1.490843656168174,2.2226148071368885,0.12585821575670364,False,False,False,False
event_random_forest,1995-09-25,1995-10-16,3,11.1,12.190975636187062,1.0909756361870624,1.1902278387537655,0.09368226159594786,False,False,False,False
event_random_forest,1995-09-25,1995-10-23,4,11.1,11.879373330739236,0.7793733307392365,0.6074227886675714,0.06783242689187508,False,False,False,False
event_random_forest,1995-12-18,1995-12-25,1,14.3,14.04095625765029,0.2590437423497107,0.06710366045054332,0.018280522364504555,False,False,False,True
event_random_forest,1995-12-18,1996-01-01,2,10.86,12.435445935220825,1.5754459352208254,2.482029894803821,0.13525784735795754,True,False,False,False
event_random_forest,1995-12-18,1996-01-08,3,10.86,11.744785577882086,0.8847855778820861,0.782845518828137,0.07828303213349787,True,False,False,False
event_random_forest,1995-12-18,1996-01-15,4,10.86,11.416451951024195,0.5564519510241954,0.3096387737986336,0.04995875934350593,True,False,False,False
event_random_forest,1996-03-11,1996-03-18,1,13.95,14.03040138317407,0.08040138317407042,0.006464382416303694,0.005746978542089075,False,False,False,False
event_random_forest,1996-03-11,1996-03-25,2,13.95,14.0904803634068,0.14048036340679992,0.019734732502906572,0.010019825736660964,False,False,False,False
event_random_forest,1996-03-11,1996-04-01,3,11.879999999999999,14.0904803634068,2.2104803634068,4.886223437007059,0.17023022543098082,False,False,False,False
event_random_forest,1996-03-11,1996-04-08,4,11.879999999999999,14.0904803634068,2.2104803634068,4.886223437007059,0.17023022543098082,False,False,False,False
event_random_forest,1996-06-03,1996-06-10,1,14.45,14.202779855921289,0.2472201440787103,0.061117799638298276,0.017256276376801227,False,False,True,False
event_random_forest,1996-06-03,1996-06-17,2,14.45,14.172555319578004,0.2774446804219952,0.07697555069446306,0.019386436837959143,False,False,True,False
event_random_forest,1996-06-03,1996-06-24,3,14.45,14.172555319578004,0.2774446804219952,0.07697555069446306,0.019386436837959143,False,False,True,False
event_random_forest,1996-06-03,1996-07-01,4,11.7,13.356015391984743,1.6560153919847433,2.742386978490383,0.13218505545095505,False,False,False,False
event_random_forest,1996-08-26,1996-09-02,1,11.9,14.448181038984167,2.5481810389841666,6.493226607438427,0.1934236777266663,False,True,False,False
event_random_forest,1996-08-26,1996-09-09,2,11.9,14.44818103898417,2.54818103898417,6.493226607438445,0.19342367772666652,False,True,False,False
event_random_forest,1996-08-26,1996-09-16,3,11.9,14.44818103898417,2.54818103898417,6.493226607438445,0.19342367772666652,False,True,False,False
event_random_forest,1996-08-26,1996-09-23,4,11.9,14.44818103898417,2.54818103898417,6.493226607438445,0.19342367772666652,False,True,False,False
event_random_forest,1996-11-18,1996-11-25,1,15.55,14.844068574758579,0.7059314252414222,0.4983391771433856,0.04645192028208283,False,False,False,True
event_random_forest,1996-11-18,1996-12-02,2,12.040000000000001,14.844068574758579,2.8040685747585776,7.8628005719486005,0.20860448015605154,False,False,False,True
event_random_forest,1996-11-18,1996-12-09,3,12.040000000000001,14.844068574758579,2.8040685747585776,7.8628005719486005,0.20860448015605154,False,False,False,True
event_random_forest,1996-11-18,1996-12-16,4,12.040000000000001,14.844068574758579,2.8040685747585776,7.8628005719486005,0.20860448015605154,False,False,False,True
event_random_forest,1997-02-10,1997-02-17,1,14.975,14.756929849525688,0.21807015047431122,0.04755459052788874,0.014669088187545962,False,False,False,False
event_random_forest,1997-02-10,1997-02-24,2,14.975,14.743249062488655,0.2317509375113449,0.05370849703738729,0.01559654049766132,False,False,False,False
event_random_forest,1997-02-10,1997-03-03,3,12.08,14.740061333550926,2.660061333550926,7.075926298252732,0.19836355334678418,False,False,False,False
event_random_forest,1997-02-10,1997-03-10,4,12.08,14.740061333550926,2.660061333550926,7.075926298252732,0.19836355334678418,False,False,False,False
event_random_forest,1997-05-05,1997-05-12,1,15.05,14.629264506247406,0.4207354937525949,0.17701835570323982,0.028352150954686305,False,False,True,False
event_random_forest,1997-05-05,1997-05-19,2,15.05,14.426865445257059,0.6231345547429417,0.38829667331468415,0.04227956706592127,False,False,True,False
event_random_forest,1997-05-05,1997-05-26,3,15.05,14.381506947782318,0.6684930522176824,0.44688296086331303,0.04542703527914691,False,False,True,False
event_random_forest,1997-05-05,1997-06-02,4,12.32,14.384494447782318,2.0644944477823177,4.262137324924017,0.1546177518409276,False,False,True,False
event_random_forest,1997-07-28,1997-08-04,1,15.35,14.774632245084785,0.5753677549152147,0.3310480533961746,0.03819915544423572,False,False,False,False
event_random_forest,1997-07-28,1997-08-11,2,15.35,14.33156295810757,1.0184370418924296,1.0372140082986023,0.06862421923871376,False,True,False,False
event_random_forest,1997-07-28,1997-08-18,3,15.35,14.172649184622072,1.1773508153779275,1.3861549424710709,0.07975915765656917,False,True,False,False
event_random_forest,1997-07-28,1997-08-25,4,15.35,14.172796536575673,1.177203463424327,1.3858079942982306,0.07974877731964818,False,True,False,False
event_random_forest,1997-10-20,1997-10-27,1,15.725,15.131557146495815,0.5934428535041842,0.3521744203751887,0.03846461876396199,False,False,False,True
event_random_forest,1997-10-20,1997-11-03,2,15.8,14.654142580602965,1.1458574193970357,1.3129892255872342,0.0752513334673137,False,False,False,True
event_random_forest,1997-10-20,1997-11-10,3,15.8,14.428280117140497,1.3717198828595034,1.8816154370320897,0.0907573886138292,False,False,False,True
event_random_forest,1997-10-20,1997-11-17,4,15.8,14.369529864257913,1.4304701357420875,2.0462448092499863,0.09482879860430156,False,False,False,True
event_random_forest,1998-01-12,1998-01-19,1,15.625,15.551140056655486,0.07385994334451418,0.005455291230854844,0.0047382352793059485,True,False,False,False
event_random_forest,1998-01-12,1998-01-26,2,15.625,15.542219018896946,0.08278098110305443,0.006852690832384254,0.005312054376931328,True,False,False,False
event_random_forest,1998-01-12,1998-02-02,3,15.35,15.542881518896944,0.19288151889694483,0.03720328033199249,0.012487117381974269,False,False,False,False
event_random_forest,1998-01-12,1998-02-09,4,15.35,15.542881518896944,0.19288151889694483,0.03720328033199249,0.012487117381974269,False,False,False,False
