model,origin_time,start_forecast_time,end_forecast_time,n_points,MAE,RMSE,sMAPE
rolling_average,1992-12-21,1992-12-28,1993-01-18,4,0.38749999999999996,0.41608292442733097,9.23096710181808
rolling_average,1993-01-18,1993-01-25,1993-02-15,4,0.6479166666666663,0.655200880985705,15.061993645040317
rolling_average,1993-02-15,1993-02-22,1993-03-15,4,0.47729166666666645,0.48224212308525843,11.545640842729679
rolling_average,1993-03-15,1993-03-22,1993-04-12,4,0.3999999999999999,0.42163702135578385,9.542451676045998
rolling_average,1993-04-12,1993-04-19,1993-05-10,4,0.3799999999999999,0.38457859332579125,9.022338674560318
rolling_average,1993-05-10,1993-05-17,1993-06-07,4,0.38687500000000075,0.4113069869331183,9.275963466439432
rolling_average,1993-06-07,1993-06-14,1993-07-05,4,0.6041666666666665,0.6042636416425458,13.525845194447914
rolling_average,1993-07-05,1993-07-12,1993-08-02,4,0.415416666666667,0.41679914560586373,9.401002362901139
rolling_average,1993-08-02,1993-08-09,1993-08-30,4,0.578333333333334,0.578333333333334,13.871676993803732
rolling_average,1993-08-30,1993-09-06,1993-09-27,4,0.4062499999999991,0.4062499999999991,8.837525492861978
rolling_average,1993-09-27,1993-10-04,1993-10-25,4,0.4208333333333343,0.4208333333333343,9.119638826185122
rolling_average,1993-10-25,1993-11-01,1993-11-22,4,0.5816666666666674,0.5816666666666674,13.81357609340987
rolling_average,1993-11-22,1993-11-29,1993-12-20,4,0.47499999999999976,0.48002604096027934,10.420790288746698
rolling_average,1993-12-20,1993-12-27,1994-01-17,4,0.552083333333334,0.5540726737331292,12.864661946567425
rolling_average,1994-01-17,1994-01-24,1994-02-14,4,0.46250000000000013,0.47408537674605034,10.630769086598386
rolling_average,1994-02-14,1994-02-21,1994-03-14,4,0.4316666666666662,0.431847613297921,9.339716234864252
rolling_average,1994-03-14,1994-03-21,1994-04-11,4,0.4208333333333334,0.42157525359589654,9.020513316650327
rolling_average,1994-04-11,1994-04-18,1994-05-09,4,0.4500000000000002,0.5107864306907318,10.129838324754918
rolling_average,1994-05-09,1994-05-16,1994-06-06,4,0.6041666666666665,0.6370641211404424,13.70917156683491
rolling_average,1994-06-06,1994-06-13,1994-07-04,4,0.4520833333333334,0.4520833333333334,9.51963149813556
rolling_average,1994-07-04,1994-07-11,1994-08-01,4,0.4581249999999992,0.46317349611133785,9.965475107365151
rolling_average,1994-08-01,1994-08-08,1994-08-29,4,0.6683333333333339,0.6683333333333339,15.49159745026078
rolling_average,1994-08-29,1994-09-05,1994-09-26,4,0.46458333333333535,0.46458333333333535,9.693544881547533
rolling_average,1994-09-26,1994-10-03,1994-10-24,4,0.49708333333333243,0.49708333333333243,11.483852336718467
rolling_average,1994-10-24,1994-10-31,1994-11-21,4,0.5866666666666671,0.6125243759321845,12.638738719997576
rolling_average,1994-11-21,1994-11-28,1994-12-19,4,0.37500000000000067,0.37562448003291865,7.7710556043680326
rolling_average,1994-12-19,1994-12-26,1995-01-16,4,0.5066666666666664,0.5130735273276571,11.4287454033776
rolling_average,1995-01-16,1995-01-23,1995-02-13,4,0.5350000000000001,0.5433691194758864,11.629710139910975
rolling_average,1995-02-13,1995-02-20,1995-03-13,4,0.46666666666666723,0.46817093863008874,9.561662482134999
rolling_average,1995-03-13,1995-03-20,1995-04-10,4,0.34583333333333277,0.34942909787887455,7.122402125183222
rolling_average,1995-04-10,1995-04-17,1995-05-08,4,0.5374999999999999,0.720629065469886,12.120800447739192
rolling_average,1995-05-08,1995-05-15,1995-06-05,4,0.7354166666666667,0.8306101338440584,16.753655559643853
rolling_average,1995-06-05,1995-06-12,1995-07-03,4,0.3839583333333334,0.3839666417079021,8.289916374757118
rolling_average,1995-07-03,1995-07-10,1995-07-31,4,0.28249999999999886,0.28249999999999886,6.567858180761381
rolling_average,1995-07-31,1995-08-07,1995-08-28,4,0.8500000000000014,0.8500000000000014,17.80104712041888
rolling_average,1995-08-28,1995-09-04,1995-09-25,4,0.47708333333333197,0.47708333333333197,9.664486178518645
rolling_average,1995-09-25,1995-10-02,1995-10-23,4,0.6049999999999986,0.6049999999999986,13.318657127132608
rolling_average,1995-10-23,1995-10-30,1995-11-20,4,0.4604166666666667,0.4709129726157242,9.428801335068107
rolling_average,1995-11-20,1995-11-27,1995-12-18,4,0.5208333333333339,0.521844851091885,10.269205813561019
rolling_average,1995-12-18,1995-12-25,1996-01-15,4,0.5587500000000007,0.5602622153956136,11.943794851610031
rolling_average,1996-01-15,1996-01-22,1996-02-12,4,0.5225000000000004,0.5471859830076066,10.90795276621041
rolling_average,1996-02-12,1996-02-19,1996-03-11,4,0.46874999999999956,0.47024760764941653,9.138216273123767
rolling_average,1996-03-11,1996-03-18,1996-04-08,4,0.43000000000000016,0.4350103766323028,8.667965032676744
rolling_average,1996-04-08,1996-04-15,1996-05-06,4,0.5049999999999999,0.5049999999999999,10.286173018394566
rolling_average,1996-05-06,1996-05-13,1996-06-03,4,0.5583333333333329,0.5650098327561306,10.48090914337963
rolling_average,1996-06-03,1996-06-10,1996-07-01,4,0.6320833333333338,0.6321035208817553,12.018871067478266
rolling_average,1996-07-01,1996-07-08,1996-07-29,4,0.7949999999999999,0.7949999999999999,16.299333675038444
rolling_average,1996-07-29,1996-08-05,1996-08-26,4,0.42916666666666803,0.42916666666666803,7.969052224371398
rolling_average,1996-08-26,1996-09-02,1996-09-23,4,0.5508333333333333,0.5508333333333333,11.252021448633926
rolling_average,1996-09-23,1996-09-30,1996-10-21,4,0.5950000000000004,0.622173609212092,11.470588235294127
rolling_average,1996-10-21,1996-10-28,1996-11-18,4,0.35208333333333375,0.35357794205961346,6.557521751923003
rolling_average,1996-11-18,1996-11-25,1996-12-16,4,0.6227083333333334,0.6420111358933824,12.746828325214453
rolling_average,1996-12-16,1996-12-23,1997-01-13,4,0.5575000000000001,0.5892568294989131,11.140353938869467
rolling_average,1997-01-13,1997-01-20,1997-02-10,4,0.5416666666666661,0.5452605136792661,10.086728291290342
rolling_average,1997-02-10,1997-02-17,1997-03-10,4,0.4600000000000004,0.47365617657865633,8.794899959956815
rolling_average,1997-03-10,1997-03-17,1997-04-07,4,0.5016666666666678,0.5024965450406391,9.758618084021943
rolling_average,1997-04-07,1997-04-14,1997-05-05,4,0.40624999999999933,0.4132568813704128,7.372965101159815
rolling_average,1997-05-05,1997-05-12,1997-06-02,4,0.3797916666666665,0.43951105250923744,7.329474730215425
rolling_average,1997-06-02,1997-06-09,1997-06-30,4,0.79,0.79,15.943491422805247
rolling_average,1997-06-30,1997-07-07,1997-07-28,4,0.4791666666666661,0.4791666666666661,8.815638175546175
rolling_average,1997-07-28,1997-08-04,1997-08-25,4,0.41458333333333375,0.41458333333333375,7.687850106239142
rolling_average,1997-08-25,1997-09-01,1997-09-22,4,0.7783333333333333,0.7783333333333333,15.91955002556673
rolling_average,1997-09-22,1997-09-29,1997-10-20,4,0.5770833333333338,0.5864944112644594,10.909737074981757
rolling_average,1997-10-20,1997-10-27,1997-11-17,4,0.5708333333333342,0.5709359700916079,10.433934990884858
rolling_average,1997-11-17,1997-11-24,1997-12-15,4,0.7262500000000003,0.7366605391902029,14.693342667347329
rolling_average,1997-12-15,1997-12-22,1998-01-12,4,0.7925000000000004,0.7980749407863348,15.23031153679829
rolling_average,1998-01-12,1998-01-19,1998-02-09,4,0.8729166666666677,0.8786259198000286,15.330907887088834
rolling_average,1998-02-09,1998-02-16,1998-03-09,4,0.6324999999999998,0.6688516277919937,11.34306758086849
rolling_average,1998-03-09,1998-03-16,1998-04-06,4,0.5799999999999998,0.6104916051838876,10.837199244362294
rolling_average,1998-04-06,1998-04-13,1998-05-04,4,0.40625,0.47647796381364776,6.86995674132115
rolling_average,1998-05-04,1998-05-11,1998-06-01,4,0.8310416666666669,0.8330698541805752,14.212260491702207
rolling_average,1998-06-01,1998-06-08,1998-06-29,4,0.8916666666666657,0.8916666666666657,16.74229385072757
rolling_average,1998-06-29,1998-07-06,1998-07-27,4,0.45833333333333215,0.45833333333333215,7.773851590105986
rolling_average,1998-07-27,1998-08-03,1998-08-24,4,0.753750000000001,0.753750000000001,14.176560479605051
rolling_average,1998-08-24,1998-08-31,1998-09-21,4,0.6825000000000006,0.7052127338612094,12.143750908982582
rolling_average,1998-09-21,1998-09-28,1998-10-19,4,0.4374999999999998,0.43803538669838055,7.485971792916723
rolling_average,1998-10-19,1998-10-26,1998-11-16,4,0.6095833333333338,0.616871024697312,11.361115844812456
rolling_average,1998-11-16,1998-11-23,1998-12-14,4,0.4641666666666655,0.548640997779462,8.643536144723814
rolling_average,1998-12-14,1998-12-21,1999-01-11,4,0.3333333333333339,0.456910670822111,5.730544856266352
rolling_average,1999-01-11,1999-01-18,1999-02-08,4,0.745833333333334,0.7462522101214254,12.853709469947175
rolling_average,1999-02-08,1999-02-15,1999-03-08,4,0.6000000000000001,0.6180637327798632,10.74248433706738
rolling_average,1999-03-08,1999-03-15,1999-04-05,4,0.7916666666666672,0.8034539155698014,14.26957152073364
rolling_average,1999-04-05,1999-04-12,1999-05-03,4,0.6235416666666662,0.6431718007482737,10.415289560246155
rolling_average,1999-05-03,1999-05-10,1999-05-31,4,0.34499999999999886,0.34499999999999886,6.235878897424291
rolling_average,1999-05-31,1999-06-07,1999-06-28,4,0.9249999999999998,0.9249999999999998,15.19507186858316
rolling_average,1999-06-28,1999-07-05,1999-07-26,4,0.47708333333333375,0.47708333333333375,7.61936449841957
rolling_average,1999-07-26,1999-08-02,1999-08-23,4,0.8966666666666665,0.8966666666666665,15.763258130676823
rolling_average,1999-08-23,1999-08-30,1999-09-20,4,0.5541666666666665,0.5810359522247979,9.155211411819245
rolling_average,1999-09-20,1999-09-27,1999-10-18,4,0.5999999999999999,0.6003904979261413,9.542177835906381
rolling_average,1999-10-18,1999-10-25,1999-11-15,4,0.6533333333333329,0.6545821398249246,11.249238590686122
rolling_average,1999-11-15,1999-11-22,1999-12-13,4,0.5800000000000001,0.6257994886543135,9.816234327226258
rolling_average,1999-12-13,1999-12-20,2000-01-10,4,0.5899999999999999,0.6073582367744573,10.005963121148623
rolling_average,2000-01-10,2000-01-17,2000-02-07,4,0.5616666666666663,0.569212418854137,9.754627102210147
rolling_average,2000-02-07,2000-02-14,2000-03-06,4,0.7370833333333331,0.7371628231115412,11.911913057740062
rolling_average,2000-03-06,2000-03-13,2000-04-03,4,0.5750000000000002,0.577541935706837,9.096416347156195
rolling_average,2000-04-03,2000-04-10,2000-05-01,4,0.5533333333333328,0.5890764900342831,8.938574551931962
rolling_average,2000-05-01,2000-05-08,2000-05-29,4,1.1491666666666678,1.1491666666666678,19.363898055185018
rolling_average,2000-05-29,2000-06-05,2000-06-26,4,0.7145833333333336,0.7145833333333336,11.048478015783543
rolling_average,2000-06-26,2000-07-03,2000-07-24,4,0.5433333333333348,0.5433333333333348,9.190865520157903
rolling_average,2000-07-24,2000-07-31,2000-08-21,4,1.0566666666666669,1.1430453962016462,16.179161833071873
rolling_average,2000-08-21,2000-08-28,2000-09-18,4,0.7562499999999999,0.756946992860134,11.094758292765762
rolling_average,2000-09-18,2000-09-25,2000-10-16,4,0.663958333333333,0.664570010315776,10.44132753505598
rolling_average,2000-10-16,2000-10-23,2000-11-13,4,0.6475,0.6841225117704509,9.940472611426367
rolling_average,2000-11-13,2000-11-20,2000-12-11,4,0.6583333333333341,0.6700953497658216,9.428792755503988
rolling_average,2000-12-11,2000-12-18,2001-01-08,4,0.7725,0.772891059773483,11.651268827983273
rolling_average,2001-01-08,2001-01-15,2001-02-05,4,0.7970833333333327,0.838133259757128,12.419135632306794
rolling_average,2001-02-05,2001-02-12,2001-03-05,4,0.3624999999999998,0.39720704613589103,5.226284531343293
rolling_average,2001-03-05,2001-03-12,2001-04-02,4,0.34708333333333363,0.48178559662064463,5.463377364311458
rolling_average,2001-04-02,2001-04-09,2001-04-30,4,0.8849999999999989,0.8849999999999989,14.361054766734263
rolling_average,2001-04-30,2001-05-07,2001-05-28,4,1.0562500000000012,1.0562500000000012,15.150156880322745
rolling_average,2001-05-28,2001-06-04,2001-06-25,4,1.2416666666666671,1.2416666666666671,17.23539618276461
rolling_average,2001-06-25,2001-07-02,2001-07-23,4,0.7350000000000012,0.7350000000000012,11.05678826626553
rolling_average,2001-07-23,2001-07-30,2001-08-20,4,0.7916666666666667,0.7952166022188197,10.826648192907367
rolling_average,2001-08-20,2001-08-27,2001-09-17,4,0.7562499999999985,0.7563274753702908,9.962851007093912
rolling_average,2001-09-17,2001-09-24,2001-10-15,4,0.8239583333333322,0.8263745913795848,11.793057049228285
rolling_average,2001-10-15,2001-10-22,2001-11-12,4,0.7374999999999998,0.7940026938101523,10.35507143088059
rolling_average,2001-11-12,2001-11-19,2001-12-10,4,0.49750000000000005,0.5035002482621036,6.751045048017605
rolling_average,2001-12-10,2001-12-17,2002-01-07,4,0.4477083333333327,0.593326749729392,6.051571243792409
rolling_average,2002-01-07,2002-01-14,2002-02-04,4,1.0187500000000012,1.0208184522724901,13.136600094583304
rolling_average,2002-02-04,2002-02-11,2002-03-04,4,0.8000000000000016,0.8035808531193377,9.972397835511785
rolling_average,2002-03-04,2002-03-11,2002-04-01,4,0.6095833333333345,0.6111708935405157,7.554763338467312
rolling_average,2002-04-01,2002-04-08,2002-04-29,4,1.0245833333333323,1.0245833333333323,13.148677913536336
rolling_average,2002-04-29,2002-05-06,2002-05-27,4,0.6729166666666675,0.6729166666666675,8.094223781481027
rolling_average,2002-05-27,2002-06-03,2002-06-24,4,0.3708333333333318,0.3708333333333318,4.50063211125156
rolling_average,2002-06-24,2002-07-01,2002-07-22,4,1.3183333333333325,1.3183333333333325,17.674002904703375
rolling_average,2002-07-22,2002-07-29,2002-08-19,4,0.6395833333333341,0.7062346360177415,8.196971324486926
rolling_average,2002-08-19,2002-08-26,2002-09-16,4,0.8202083333333332,0.8243603370357998,10.993197399821916
