model,origin_time,forecast_time,horizon_step,y_true,y_pred,abs_error,squared_error,sMAPE_point,is_new_year_fitness,is_back_to_school,is_exam_season,is_q4_holiday_electronics
rolling_average,2001-04-30,2001-05-21,3,18.05,16.224999999999998,1.8250000000000028,3.33062500000001,0.10649161196207164,False,False,True,False
rolling_average,2001-04-30,2001-05-28,4,18.05,16.224999999999998,1.8250000000000028,3.33062500000001,0.10649161196207164,False,False,True,False
rolling_average,2001-05-28,2001-06-04,1,17.85,16.370833333333337,1.4791666666666643,2.1879340277777706,0.08644831364909275,False,False,True,False
rolling_average,2001-05-28,2001-06-11,2,17.85,16.370833333333337,1.4791666666666643,2.1879340277777706,0.08644831364909275,False,False,True,False
rolling_average,2001-05-28,2001-06-18,3,17.85,16.370833333333337,1.4791666666666643,2.1879340277777706,0.08644831364909275,False,False,True,False
rolling_average,2001-05-28,2001-06-25,4,17.85,16.370833333333337,1.4791666666666643,2.1879340277777706,0.08644831364909275,False,False,True,False
rolling_average,2001-06-25,2001-07-02,1,14.280000000000001,16.72,2.4399999999999977,5.953599999999989,0.15741935483870953,False,False,False,False
rolling_average,2001-06-25,2001-07-09,2,14.280000000000001,16.72,2.4399999999999977,5.953599999999989,0.15741935483870953,False,False,False,False
rolling_average,2001-06-25,2001-07-16,3,14.280000000000001,16.72,2.4399999999999977,5.953599999999989,0.15741935483870953,False,False,False,False
rolling_average,2001-06-25,2001-07-23,4,14.280000000000001,16.72,2.4399999999999977,5.953599999999989,0.15741935483870953,False,False,False,False
rolling_average,2001-07-23,2001-07-30,1,14.280000000000001,16.72666666666667,2.446666666666669,5.986177777777789,0.15781552354332415,False,False,False,False
rolling_average,2001-07-23,2001-08-06,2,17.875,16.72666666666667,1.1483333333333299,1.3186694444444365,0.06637445209768295,False,False,False,False
rolling_average,2001-07-23,2001-08-13,3,17.875,16.72666666666667,1.1483333333333299,1.3186694444444365,0.06637445209768295,False,True,False,False
rolling_average,2001-07-23,2001-08-20,4,17.875,16.72666666666667,1.1483333333333299,1.3186694444444365,0.06637445209768295,False,True,False,False
rolling_average,2001-08-20,2001-08-27,1,17.875,16.368750000000002,1.5062499999999979,2.2687890624999936,0.08797225771126103,False,True,False,False
rolling_average,2001-08-20,2001-09-03,2,17.95,16.368750000000002,1.5812499999999972,2.500351562499991,0.09215079220542689,False,True,False,False
rolling_average,2001-08-20,2001-09-10,3,17.95,16.368750000000002,1.5812499999999972,2.500351562499991,0.09215079220542689,False,True,False,False
rolling_average,2001-08-20,2001-09-17,4,17.95,16.368750000000002,1.5812499999999972,2.500351562499991,0.09215079220542689,False,True,False,False
